"bracnh4$EVENT_DTTM","count","Year","Month","Day","Hour"
"2015 02 12 17",23,"2015"," 02"," 12"," 17"
"2015 02 12 18",10,"2015"," 02"," 12"," 18"
"2015 02 12 19",6,"2015"," 02"," 12"," 19"
"2015 02 13 08",1,"2015"," 02"," 13"," 08"
"2015 02 13 09",17,"2015"," 02"," 13"," 09"
"2015 02 13 10",7,"2015"," 02"," 13"," 10"
"2015 02 13 11",14,"2015"," 02"," 13"," 11"
"2015 02 13 12",11,"2015"," 02"," 13"," 12"
"2015 02 13 13",9,"2015"," 02"," 13"," 13"
"2015 02 13 14",14,"2015"," 02"," 13"," 14"
"2015 02 13 15",4,"2015"," 02"," 13"," 15"
"2015 02 13 16",16,"2015"," 02"," 13"," 16"
"2015 02 13 17",20,"2015"," 02"," 13"," 17"
"2015 02 13 18",16,"2015"," 02"," 13"," 18"
"2015 02 13 19",9,"2015"," 02"," 13"," 19"
"2015 02 14 09",6,"2015"," 02"," 14"," 09"
"2015 02 14 10",15,"2015"," 02"," 14"," 10"
"2015 02 14 11",22,"2015"," 02"," 14"," 11"
"2015 02 14 12",20,"2015"," 02"," 14"," 12"
"2015 02 14 13",14,"2015"," 02"," 14"," 13"
"2015 02 14 14",3,"2015"," 02"," 14"," 14"
"2015 02 16 09",12,"2015"," 02"," 16"," 09"
"2015 02 16 10",7,"2015"," 02"," 16"," 10"
"2015 02 16 11",36,"2015"," 02"," 16"," 11"
"2015 02 16 12",10,"2015"," 02"," 16"," 12"
"2015 02 16 13",31,"2015"," 02"," 16"," 13"
"2015 02 16 14",18,"2015"," 02"," 16"," 14"
"2015 02 16 15",26,"2015"," 02"," 16"," 15"
"2015 02 16 16",32,"2015"," 02"," 16"," 16"
"2015 02 16 17",20,"2015"," 02"," 16"," 17"
"2015 02 16 18",4,"2015"," 02"," 16"," 18"
"2015 02 16 19",9,"2015"," 02"," 16"," 19"
"2015 02 17 08",3,"2015"," 02"," 17"," 08"
"2015 02 17 09",3,"2015"," 02"," 17"," 09"
"2015 02 17 10",12,"2015"," 02"," 17"," 10"
"2015 02 17 11",12,"2015"," 02"," 17"," 11"
"2015 02 17 12",15,"2015"," 02"," 17"," 12"
"2015 02 17 13",8,"2015"," 02"," 17"," 13"
"2015 02 17 14",18,"2015"," 02"," 17"," 14"
"2015 02 17 15",7,"2015"," 02"," 17"," 15"
"2015 02 17 16",21,"2015"," 02"," 17"," 16"
"2015 02 17 17",14,"2015"," 02"," 17"," 17"
"2015 02 17 18",16,"2015"," 02"," 17"," 18"
"2015 02 17 19",12,"2015"," 02"," 17"," 19"
"2015 02 18 08",5,"2015"," 02"," 18"," 08"
"2015 02 18 09",10,"2015"," 02"," 18"," 09"
"2015 02 18 10",5,"2015"," 02"," 18"," 10"
"2015 02 18 11",5,"2015"," 02"," 18"," 11"
"2015 02 18 12",14,"2015"," 02"," 18"," 12"
"2015 02 18 13",12,"2015"," 02"," 18"," 13"
"2015 02 18 14",5,"2015"," 02"," 18"," 14"
"2015 02 18 15",24,"2015"," 02"," 18"," 15"
"2015 02 18 16",13,"2015"," 02"," 18"," 16"
"2015 02 18 17",8,"2015"," 02"," 18"," 17"
"2015 02 18 18",9,"2015"," 02"," 18"," 18"
"2015 02 18 19",4,"2015"," 02"," 18"," 19"
"2015 02 19 08",6,"2015"," 02"," 19"," 08"
"2015 02 19 09",8,"2015"," 02"," 19"," 09"
"2015 02 19 10",10,"2015"," 02"," 19"," 10"
"2015 02 19 11",11,"2015"," 02"," 19"," 11"
"2015 02 19 12",19,"2015"," 02"," 19"," 12"
"2015 02 19 13",19,"2015"," 02"," 19"," 13"
"2015 02 19 14",10,"2015"," 02"," 19"," 14"
"2015 02 19 15",6,"2015"," 02"," 19"," 15"
"2015 02 19 16",9,"2015"," 02"," 19"," 16"
"2015 02 19 17",5,"2015"," 02"," 19"," 17"
"2015 02 19 18",12,"2015"," 02"," 19"," 18"
"2015 02 19 19",7,"2015"," 02"," 19"," 19"
"2015 02 20 09",16,"2015"," 02"," 20"," 09"
"2015 02 20 10",4,"2015"," 02"," 20"," 10"
"2015 02 20 11",6,"2015"," 02"," 20"," 11"
"2015 02 20 12",20,"2015"," 02"," 20"," 12"
"2015 02 20 13",14,"2015"," 02"," 20"," 13"
"2015 02 20 14",17,"2015"," 02"," 20"," 14"
"2015 02 20 15",15,"2015"," 02"," 20"," 15"
"2015 02 20 16",18,"2015"," 02"," 20"," 16"
"2015 02 20 17",18,"2015"," 02"," 20"," 17"
"2015 02 20 18",11,"2015"," 02"," 20"," 18"
"2015 02 20 19",1,"2015"," 02"," 20"," 19"
"2015 02 21 09",3,"2015"," 02"," 21"," 09"
"2015 02 21 10",14,"2015"," 02"," 21"," 10"
"2015 02 21 11",13,"2015"," 02"," 21"," 11"
"2015 02 21 12",15,"2015"," 02"," 21"," 12"
"2015 02 21 13",18,"2015"," 02"," 21"," 13"
"2015 02 24 09",6,"2015"," 02"," 24"," 09"
"2015 02 24 10",18,"2015"," 02"," 24"," 10"
"2015 02 24 11",18,"2015"," 02"," 24"," 11"
"2015 02 24 12",16,"2015"," 02"," 24"," 12"
"2015 02 24 13",17,"2015"," 02"," 24"," 13"
"2015 02 24 14",23,"2015"," 02"," 24"," 14"
"2015 02 24 15",12,"2015"," 02"," 24"," 15"
"2015 02 24 16",13,"2015"," 02"," 24"," 16"
"2015 02 24 17",10,"2015"," 02"," 24"," 17"
"2015 02 24 18",19,"2015"," 02"," 24"," 18"
"2015 02 24 19",15,"2015"," 02"," 24"," 19"
"2015 02 25 08",3,"2015"," 02"," 25"," 08"
"2015 02 25 09",20,"2015"," 02"," 25"," 09"
"2015 02 25 10",12,"2015"," 02"," 25"," 10"
"2015 02 25 11",14,"2015"," 02"," 25"," 11"
"2015 02 25 12",3,"2015"," 02"," 25"," 12"
"2015 02 25 13",12,"2015"," 02"," 25"," 13"
"2015 02 25 14",7,"2015"," 02"," 25"," 14"
"2015 02 25 15",11,"2015"," 02"," 25"," 15"
"2015 02 25 16",12,"2015"," 02"," 25"," 16"
"2015 02 25 17",24,"2015"," 02"," 25"," 17"
"2015 02 25 18",11,"2015"," 02"," 25"," 18"
"2015 02 25 19",11,"2015"," 02"," 25"," 19"
"2015 02 26 09",3,"2015"," 02"," 26"," 09"
"2015 02 26 10",23,"2015"," 02"," 26"," 10"
"2015 02 26 11",24,"2015"," 02"," 26"," 11"
"2015 02 26 12",3,"2015"," 02"," 26"," 12"
"2015 02 26 13",10,"2015"," 02"," 26"," 13"
"2015 02 26 14",12,"2015"," 02"," 26"," 14"
"2015 02 26 15",6,"2015"," 02"," 26"," 15"
"2015 02 26 16",19,"2015"," 02"," 26"," 16"
"2015 02 26 17",20,"2015"," 02"," 26"," 17"
"2015 02 26 18",11,"2015"," 02"," 26"," 18"
"2015 02 26 19",4,"2015"," 02"," 26"," 19"
"2015 02 27 08",8,"2015"," 02"," 27"," 08"
"2015 02 27 09",15,"2015"," 02"," 27"," 09"
"2015 02 27 10",12,"2015"," 02"," 27"," 10"
"2015 02 27 11",12,"2015"," 02"," 27"," 11"
"2015 02 27 13",12,"2015"," 02"," 27"," 13"
"2015 02 27 14",17,"2015"," 02"," 27"," 14"
"2015 02 27 15",30,"2015"," 02"," 27"," 15"
"2015 02 27 16",10,"2015"," 02"," 27"," 16"
"2015 02 27 17",12,"2015"," 02"," 27"," 17"
"2015 02 27 18",18,"2015"," 02"," 27"," 18"
"2015 02 27 19",6,"2015"," 02"," 27"," 19"
"2015 02 28 09",3,"2015"," 02"," 28"," 09"
"2015 02 28 10",9,"2015"," 02"," 28"," 10"
"2015 02 28 11",6,"2015"," 02"," 28"," 11"
"2015 02 28 12",23,"2015"," 02"," 28"," 12"
"2015 02 28 13",27,"2015"," 02"," 28"," 13"
"2015 02 28 14",1,"2015"," 02"," 28"," 14"
"2015 03 02 09",18,"2015"," 03"," 02"," 09"
"2015 03 02 10",15,"2015"," 03"," 02"," 10"
"2015 03 02 11",31,"2015"," 03"," 02"," 11"
"2015 03 02 12",21,"2015"," 03"," 02"," 12"
"2015 03 02 13",15,"2015"," 03"," 02"," 13"
"2015 03 02 14",10,"2015"," 03"," 02"," 14"
"2015 03 02 15",15,"2015"," 03"," 02"," 15"
"2015 03 02 16",24,"2015"," 03"," 02"," 16"
"2015 03 02 17",20,"2015"," 03"," 02"," 17"
"2015 03 02 18",19,"2015"," 03"," 02"," 18"
"2015 03 02 19",3,"2015"," 03"," 02"," 19"
"2015 03 03 08",3,"2015"," 03"," 03"," 08"
"2015 03 03 09",2,"2015"," 03"," 03"," 09"
"2015 03 03 10",13,"2015"," 03"," 03"," 10"
"2015 03 03 11",23,"2015"," 03"," 03"," 11"
"2015 03 03 12",6,"2015"," 03"," 03"," 12"
"2015 03 03 13",6,"2015"," 03"," 03"," 13"
"2015 03 03 14",9,"2015"," 03"," 03"," 14"
"2015 03 03 15",9,"2015"," 03"," 03"," 15"
"2015 03 03 16",6,"2015"," 03"," 03"," 16"
"2015 03 03 17",14,"2015"," 03"," 03"," 17"
"2015 03 03 18",13,"2015"," 03"," 03"," 18"
"2015 03 03 19",6,"2015"," 03"," 03"," 19"
"2015 03 04 09",4,"2015"," 03"," 04"," 09"
"2015 03 04 13",2,"2015"," 03"," 04"," 13"
"2015 03 05 08",10,"2015"," 03"," 05"," 08"
"2015 03 05 09",12,"2015"," 03"," 05"," 09"
"2015 03 05 10",11,"2015"," 03"," 05"," 10"
"2015 03 05 11",3,"2015"," 03"," 05"," 11"
"2015 03 05 12",23,"2015"," 03"," 05"," 12"
"2015 03 05 13",34,"2015"," 03"," 05"," 13"
"2015 03 05 14",26,"2015"," 03"," 05"," 14"
"2015 03 05 15",10,"2015"," 03"," 05"," 15"
"2015 03 05 16",6,"2015"," 03"," 05"," 16"
"2015 03 05 17",29,"2015"," 03"," 05"," 17"
"2015 03 05 18",4,"2015"," 03"," 05"," 18"
"2015 03 05 19",9,"2015"," 03"," 05"," 19"
"2015 03 06 08",6,"2015"," 03"," 06"," 08"
"2015 03 06 09",14,"2015"," 03"," 06"," 09"
"2015 03 06 10",16,"2015"," 03"," 06"," 10"
"2015 03 06 11",13,"2015"," 03"," 06"," 11"
"2015 03 06 12",8,"2015"," 03"," 06"," 12"
"2015 03 06 13",12,"2015"," 03"," 06"," 13"
"2015 03 06 14",1,"2015"," 03"," 06"," 14"
"2015 03 06 15",17,"2015"," 03"," 06"," 15"
"2015 03 06 16",10,"2015"," 03"," 06"," 16"
"2015 03 06 18",12,"2015"," 03"," 06"," 18"
"2015 03 06 19",3,"2015"," 03"," 06"," 19"
"2015 03 07 09",8,"2015"," 03"," 07"," 09"
"2015 03 07 10",12,"2015"," 03"," 07"," 10"
"2015 03 07 11",7,"2015"," 03"," 07"," 11"
"2015 03 07 12",28,"2015"," 03"," 07"," 12"
"2015 03 07 13",10,"2015"," 03"," 07"," 13"
"2015 03 07 14",1,"2015"," 03"," 07"," 14"
"2015 03 10 08",6,"2015"," 03"," 10"," 08"
"2015 03 10 09",14,"2015"," 03"," 10"," 09"
"2015 03 10 10",21,"2015"," 03"," 10"," 10"
"2015 03 10 11",24,"2015"," 03"," 10"," 11"
"2015 03 10 12",24,"2015"," 03"," 10"," 12"
"2015 03 10 13",15,"2015"," 03"," 10"," 13"
"2015 03 10 14",15,"2015"," 03"," 10"," 14"
"2015 03 10 15",9,"2015"," 03"," 10"," 15"
"2015 03 10 16",15,"2015"," 03"," 10"," 16"
"2015 03 10 17",17,"2015"," 03"," 10"," 17"
"2015 03 10 18",16,"2015"," 03"," 10"," 18"
"2015 03 10 19",3,"2015"," 03"," 10"," 19"
"2015 03 11 08",2,"2015"," 03"," 11"," 08"
"2015 03 11 09",15,"2015"," 03"," 11"," 09"
"2015 03 11 10",13,"2015"," 03"," 11"," 10"
"2015 03 11 11",17,"2015"," 03"," 11"," 11"
"2015 03 11 12",6,"2015"," 03"," 11"," 12"
"2015 03 11 13",16,"2015"," 03"," 11"," 13"
"2015 03 11 14",11,"2015"," 03"," 11"," 14"
"2015 03 11 15",21,"2015"," 03"," 11"," 15"
"2015 03 11 16",19,"2015"," 03"," 11"," 16"
"2015 03 11 17",3,"2015"," 03"," 11"," 17"
"2015 03 11 18",11,"2015"," 03"," 11"," 18"
"2015 03 11 19",4,"2015"," 03"," 11"," 19"
"2015 03 12 08",4,"2015"," 03"," 12"," 08"
"2015 03 12 09",9,"2015"," 03"," 12"," 09"
"2015 03 12 10",7,"2015"," 03"," 12"," 10"
"2015 03 12 11",21,"2015"," 03"," 12"," 11"
"2015 03 12 12",3,"2015"," 03"," 12"," 12"
"2015 03 12 13",12,"2015"," 03"," 12"," 13"
"2015 03 12 14",11,"2015"," 03"," 12"," 14"
"2015 03 12 15",14,"2015"," 03"," 12"," 15"
"2015 03 12 16",14,"2015"," 03"," 12"," 16"
"2015 03 12 17",17,"2015"," 03"," 12"," 17"
"2015 03 12 18",11,"2015"," 03"," 12"," 18"
"2015 03 12 19",4,"2015"," 03"," 12"," 19"
"2015 03 13 08",9,"2015"," 03"," 13"," 08"
"2015 03 13 09",15,"2015"," 03"," 13"," 09"
"2015 03 13 10",14,"2015"," 03"," 13"," 10"
"2015 03 13 11",13,"2015"," 03"," 13"," 11"
"2015 03 13 12",11,"2015"," 03"," 13"," 12"
"2015 03 13 13",20,"2015"," 03"," 13"," 13"
"2015 03 13 14",16,"2015"," 03"," 13"," 14"
"2015 03 13 15",25,"2015"," 03"," 13"," 15"
"2015 03 13 16",3,"2015"," 03"," 13"," 16"
"2015 03 13 17",8,"2015"," 03"," 13"," 17"
"2015 03 13 18",15,"2015"," 03"," 13"," 18"
"2015 03 13 19",3,"2015"," 03"," 13"," 19"
"2015 03 14 09",7,"2015"," 03"," 14"," 09"
"2015 03 14 10",8,"2015"," 03"," 14"," 10"
"2015 03 14 11",9,"2015"," 03"," 14"," 11"
"2015 03 14 12",9,"2015"," 03"," 14"," 12"
"2015 03 14 13",6,"2015"," 03"," 14"," 13"
"2015 03 16 08",17,"2015"," 03"," 16"," 08"
"2015 03 16 09",5,"2015"," 03"," 16"," 09"
"2015 03 16 10",6,"2015"," 03"," 16"," 10"
"2015 03 16 11",4,"2015"," 03"," 16"," 11"
"2015 03 16 12",13,"2015"," 03"," 16"," 12"
"2015 03 16 13",10,"2015"," 03"," 16"," 13"
"2015 03 16 14",8,"2015"," 03"," 16"," 14"
"2015 03 16 15",7,"2015"," 03"," 16"," 15"
"2015 03 16 16",17,"2015"," 03"," 16"," 16"
"2015 03 16 17",6,"2015"," 03"," 16"," 17"
"2015 03 16 18",3,"2015"," 03"," 16"," 18"
"2015 03 16 19",10,"2015"," 03"," 16"," 19"
"2015 03 17 08",4,"2015"," 03"," 17"," 08"
"2015 03 17 09",11,"2015"," 03"," 17"," 09"
"2015 03 17 10",18,"2015"," 03"," 17"," 10"
"2015 03 17 11",12,"2015"," 03"," 17"," 11"
"2015 03 17 12",8,"2015"," 03"," 17"," 12"
"2015 03 17 13",16,"2015"," 03"," 17"," 13"
"2015 03 17 14",11,"2015"," 03"," 17"," 14"
"2015 03 17 15",8,"2015"," 03"," 17"," 15"
"2015 03 17 16",22,"2015"," 03"," 17"," 16"
"2015 03 17 17",15,"2015"," 03"," 17"," 17"
"2015 03 17 18",9,"2015"," 03"," 17"," 18"
"2015 03 17 19",10,"2015"," 03"," 17"," 19"
"2015 03 18 08",15,"2015"," 03"," 18"," 08"
"2015 03 18 09",12,"2015"," 03"," 18"," 09"
"2015 03 18 10",12,"2015"," 03"," 18"," 10"
"2015 03 18 11",14,"2015"," 03"," 18"," 11"
"2015 03 18 12",24,"2015"," 03"," 18"," 12"
"2015 03 18 13",16,"2015"," 03"," 18"," 13"
"2015 03 18 14",11,"2015"," 03"," 18"," 14"
"2015 03 18 15",14,"2015"," 03"," 18"," 15"
"2015 03 18 16",28,"2015"," 03"," 18"," 16"
"2015 03 18 17",14,"2015"," 03"," 18"," 17"
"2015 03 18 18",18,"2015"," 03"," 18"," 18"
"2015 03 18 19",10,"2015"," 03"," 18"," 19"
"2015 03 19 08",9,"2015"," 03"," 19"," 08"
"2015 03 19 09",5,"2015"," 03"," 19"," 09"
"2015 03 19 10",4,"2015"," 03"," 19"," 10"
"2015 03 19 11",11,"2015"," 03"," 19"," 11"
"2015 03 19 12",10,"2015"," 03"," 19"," 12"
"2015 03 19 13",15,"2015"," 03"," 19"," 13"
"2015 03 19 14",8,"2015"," 03"," 19"," 14"
"2015 03 19 15",7,"2015"," 03"," 19"," 15"
"2015 03 19 16",12,"2015"," 03"," 19"," 16"
"2015 03 19 17",18,"2015"," 03"," 19"," 17"
"2015 03 19 18",11,"2015"," 03"," 19"," 18"
"2015 03 19 19",4,"2015"," 03"," 19"," 19"
"2015 03 20 08",3,"2015"," 03"," 20"," 08"
"2015 03 20 09",6,"2015"," 03"," 20"," 09"
"2015 03 20 10",14,"2015"," 03"," 20"," 10"
"2015 03 20 11",7,"2015"," 03"," 20"," 11"
"2015 03 20 12",11,"2015"," 03"," 20"," 12"
"2015 03 20 13",16,"2015"," 03"," 20"," 13"
"2015 03 20 14",17,"2015"," 03"," 20"," 14"
"2015 03 20 15",25,"2015"," 03"," 20"," 15"
"2015 03 20 16",24,"2015"," 03"," 20"," 16"
"2015 03 20 17",8,"2015"," 03"," 20"," 17"
"2015 03 20 18",6,"2015"," 03"," 20"," 18"
"2015 03 20 19",7,"2015"," 03"," 20"," 19"
"2015 03 21 09",10,"2015"," 03"," 21"," 09"
"2015 03 21 10",14,"2015"," 03"," 21"," 10"
"2015 03 21 11",29,"2015"," 03"," 21"," 11"
"2015 03 21 12",14,"2015"," 03"," 21"," 12"
"2015 03 21 13",13,"2015"," 03"," 21"," 13"
"2015 03 21 14",1,"2015"," 03"," 21"," 14"
"2015 03 23 09",13,"2015"," 03"," 23"," 09"
"2015 03 23 10",8,"2015"," 03"," 23"," 10"
"2015 03 23 11",12,"2015"," 03"," 23"," 11"
"2015 03 23 12",18,"2015"," 03"," 23"," 12"
"2015 03 23 13",8,"2015"," 03"," 23"," 13"
"2015 03 23 14",22,"2015"," 03"," 23"," 14"
"2015 03 23 15",21,"2015"," 03"," 23"," 15"
"2015 03 23 16",14,"2015"," 03"," 23"," 16"
"2015 03 23 17",35,"2015"," 03"," 23"," 17"
"2015 03 23 18",17,"2015"," 03"," 23"," 18"
"2015 03 23 19",6,"2015"," 03"," 23"," 19"
"2015 03 24 08",3,"2015"," 03"," 24"," 08"
"2015 03 24 09",9,"2015"," 03"," 24"," 09"
"2015 03 24 10",17,"2015"," 03"," 24"," 10"
"2015 03 24 11",27,"2015"," 03"," 24"," 11"
"2015 03 24 12",9,"2015"," 03"," 24"," 12"
"2015 03 24 13",8,"2015"," 03"," 24"," 13"
"2015 03 24 14",14,"2015"," 03"," 24"," 14"
"2015 03 24 15",9,"2015"," 03"," 24"," 15"
"2015 03 24 16",11,"2015"," 03"," 24"," 16"
"2015 03 24 17",15,"2015"," 03"," 24"," 17"
"2015 03 24 18",7,"2015"," 03"," 24"," 18"
"2015 03 24 19",3,"2015"," 03"," 24"," 19"
"2015 03 25 08",3,"2015"," 03"," 25"," 08"
"2015 03 25 09",6,"2015"," 03"," 25"," 09"
"2015 03 25 10",11,"2015"," 03"," 25"," 10"
"2015 03 25 11",9,"2015"," 03"," 25"," 11"
"2015 03 25 12",16,"2015"," 03"," 25"," 12"
"2015 03 25 13",6,"2015"," 03"," 25"," 13"
"2015 03 25 14",13,"2015"," 03"," 25"," 14"
"2015 03 25 15",11,"2015"," 03"," 25"," 15"
"2015 03 25 16",17,"2015"," 03"," 25"," 16"
"2015 03 25 17",4,"2015"," 03"," 25"," 17"
"2015 03 25 18",13,"2015"," 03"," 25"," 18"
"2015 03 25 19",2,"2015"," 03"," 25"," 19"
"2015 03 26 08",11,"2015"," 03"," 26"," 08"
"2015 03 26 09",8,"2015"," 03"," 26"," 09"
"2015 03 26 10",15,"2015"," 03"," 26"," 10"
"2015 03 26 11",10,"2015"," 03"," 26"," 11"
"2015 03 26 12",8,"2015"," 03"," 26"," 12"
"2015 03 26 13",7,"2015"," 03"," 26"," 13"
"2015 03 26 14",29,"2015"," 03"," 26"," 14"
"2015 03 26 15",21,"2015"," 03"," 26"," 15"
"2015 03 26 16",13,"2015"," 03"," 26"," 16"
"2015 03 26 17",11,"2015"," 03"," 26"," 17"
"2015 03 26 18",17,"2015"," 03"," 26"," 18"
"2015 03 26 19",2,"2015"," 03"," 26"," 19"
"2015 03 27 09",2,"2015"," 03"," 27"," 09"
"2015 03 27 10",15,"2015"," 03"," 27"," 10"
"2015 03 27 11",27,"2015"," 03"," 27"," 11"
"2015 03 27 12",19,"2015"," 03"," 27"," 12"
"2015 03 27 13",11,"2015"," 03"," 27"," 13"
"2015 03 27 14",21,"2015"," 03"," 27"," 14"
"2015 03 27 15",21,"2015"," 03"," 27"," 15"
"2015 03 27 16",23,"2015"," 03"," 27"," 16"
"2015 03 27 17",11,"2015"," 03"," 27"," 17"
"2015 03 27 18",15,"2015"," 03"," 27"," 18"
"2015 03 27 19",1,"2015"," 03"," 27"," 19"
"2015 03 28 09",12,"2015"," 03"," 28"," 09"
"2015 03 28 10",18,"2015"," 03"," 28"," 10"
"2015 03 28 11",24,"2015"," 03"," 28"," 11"
"2015 03 28 12",11,"2015"," 03"," 28"," 12"
"2015 03 28 13",25,"2015"," 03"," 28"," 13"
"2015 03 28 14",1,"2015"," 03"," 28"," 14"
"2015 03 30 08",9,"2015"," 03"," 30"," 08"
"2015 03 30 09",15,"2015"," 03"," 30"," 09"
"2015 03 30 10",9,"2015"," 03"," 30"," 10"
"2015 03 30 11",18,"2015"," 03"," 30"," 11"
"2015 03 30 12",29,"2015"," 03"," 30"," 12"
"2015 03 30 13",20,"2015"," 03"," 30"," 13"
"2015 03 30 14",21,"2015"," 03"," 30"," 14"
"2015 03 30 15",13,"2015"," 03"," 30"," 15"
"2015 03 30 16",29,"2015"," 03"," 30"," 16"
"2015 03 30 17",7,"2015"," 03"," 30"," 17"
"2015 03 30 18",8,"2015"," 03"," 30"," 18"
"2015 03 30 19",4,"2015"," 03"," 30"," 19"
"2015 03 31 08",6,"2015"," 03"," 31"," 08"
"2015 03 31 09",12,"2015"," 03"," 31"," 09"
"2015 03 31 10",6,"2015"," 03"," 31"," 10"
"2015 03 31 11",13,"2015"," 03"," 31"," 11"
"2015 03 31 12",13,"2015"," 03"," 31"," 12"
"2015 03 31 13",7,"2015"," 03"," 31"," 13"
"2015 03 31 14",9,"2015"," 03"," 31"," 14"
"2015 03 31 15",6,"2015"," 03"," 31"," 15"
"2015 03 31 16",6,"2015"," 03"," 31"," 16"
"2015 03 31 17",16,"2015"," 03"," 31"," 17"
"2015 03 31 18",26,"2015"," 03"," 31"," 18"
"2015 04 01 08",3,"2015"," 04"," 01"," 08"
"2015 04 01 10",15,"2015"," 04"," 01"," 10"
"2015 04 01 11",13,"2015"," 04"," 01"," 11"
"2015 04 01 12",4,"2015"," 04"," 01"," 12"
"2015 04 01 13",6,"2015"," 04"," 01"," 13"
"2015 04 01 14",7,"2015"," 04"," 01"," 14"
"2015 04 01 15",14,"2015"," 04"," 01"," 15"
"2015 04 01 16",23,"2015"," 04"," 01"," 16"
"2015 04 01 17",5,"2015"," 04"," 01"," 17"
"2015 04 01 18",11,"2015"," 04"," 01"," 18"
"2015 04 01 19",7,"2015"," 04"," 01"," 19"
"2015 04 02 08",3,"2015"," 04"," 02"," 08"
"2015 04 02 09",14,"2015"," 04"," 02"," 09"
"2015 04 02 10",18,"2015"," 04"," 02"," 10"
"2015 04 02 11",20,"2015"," 04"," 02"," 11"
"2015 04 02 12",12,"2015"," 04"," 02"," 12"
"2015 04 02 13",18,"2015"," 04"," 02"," 13"
"2015 04 02 14",20,"2015"," 04"," 02"," 14"
"2015 04 02 15",27,"2015"," 04"," 02"," 15"
"2015 04 02 16",10,"2015"," 04"," 02"," 16"
"2015 04 02 17",17,"2015"," 04"," 02"," 17"
"2015 04 02 18",1,"2015"," 04"," 02"," 18"
"2015 04 02 19",9,"2015"," 04"," 02"," 19"
"2015 04 03 09",12,"2015"," 04"," 03"," 09"
"2015 04 03 10",20,"2015"," 04"," 03"," 10"
"2015 04 03 11",13,"2015"," 04"," 03"," 11"
"2015 04 03 12",33,"2015"," 04"," 03"," 12"
"2015 04 03 13",17,"2015"," 04"," 03"," 13"
"2015 04 03 14",15,"2015"," 04"," 03"," 14"
"2015 04 03 15",13,"2015"," 04"," 03"," 15"
"2015 04 03 16",6,"2015"," 04"," 03"," 16"
"2015 04 03 17",15,"2015"," 04"," 03"," 17"
"2015 04 03 18",22,"2015"," 04"," 03"," 18"
"2015 04 03 19",3,"2015"," 04"," 03"," 19"
"2015 04 04 09",8,"2015"," 04"," 04"," 09"
"2015 04 04 10",4,"2015"," 04"," 04"," 10"
"2015 04 04 11",15,"2015"," 04"," 04"," 11"
"2015 04 04 12",18,"2015"," 04"," 04"," 12"
"2015 04 04 13",6,"2015"," 04"," 04"," 13"
"2015 04 06 08",5,"2015"," 04"," 06"," 08"
"2015 04 06 09",16,"2015"," 04"," 06"," 09"
"2015 04 06 10",21,"2015"," 04"," 06"," 10"
"2015 04 06 11",9,"2015"," 04"," 06"," 11"
"2015 04 06 12",29,"2015"," 04"," 06"," 12"
"2015 04 06 13",44,"2015"," 04"," 06"," 13"
"2015 04 06 14",22,"2015"," 04"," 06"," 14"
"2015 04 06 15",25,"2015"," 04"," 06"," 15"
"2015 04 06 16",28,"2015"," 04"," 06"," 16"
"2015 04 06 17",15,"2015"," 04"," 06"," 17"
"2015 04 06 18",5,"2015"," 04"," 06"," 18"
"2015 04 06 19",10,"2015"," 04"," 06"," 19"
"2015 04 06 20",1,"2015"," 04"," 06"," 20"
"2015 04 07 08",9,"2015"," 04"," 07"," 08"
"2015 04 07 09",3,"2015"," 04"," 07"," 09"
"2015 04 07 10",11,"2015"," 04"," 07"," 10"
"2015 04 07 11",23,"2015"," 04"," 07"," 11"
"2015 04 07 12",7,"2015"," 04"," 07"," 12"
"2015 04 07 13",19,"2015"," 04"," 07"," 13"
"2015 04 07 14",11,"2015"," 04"," 07"," 14"
"2015 04 07 15",16,"2015"," 04"," 07"," 15"
"2015 04 07 16",13,"2015"," 04"," 07"," 16"
"2015 04 07 17",9,"2015"," 04"," 07"," 17"
"2015 04 07 18",30,"2015"," 04"," 07"," 18"
"2015 04 07 19",18,"2015"," 04"," 07"," 19"
"2015 04 08 08",3,"2015"," 04"," 08"," 08"
"2015 04 08 09",17,"2015"," 04"," 08"," 09"
"2015 04 08 10",14,"2015"," 04"," 08"," 10"
"2015 04 08 11",13,"2015"," 04"," 08"," 11"
"2015 04 08 12",33,"2015"," 04"," 08"," 12"
"2015 04 08 13",22,"2015"," 04"," 08"," 13"
"2015 04 08 14",5,"2015"," 04"," 08"," 14"
"2015 04 08 15",12,"2015"," 04"," 08"," 15"
"2015 04 08 16",35,"2015"," 04"," 08"," 16"
"2015 04 08 17",16,"2015"," 04"," 08"," 17"
"2015 04 08 18",17,"2015"," 04"," 08"," 18"
"2015 04 08 19",1,"2015"," 04"," 08"," 19"
"2015 04 09 08",6,"2015"," 04"," 09"," 08"
"2015 04 09 09",11,"2015"," 04"," 09"," 09"
"2015 04 09 10",14,"2015"," 04"," 09"," 10"
"2015 04 09 11",6,"2015"," 04"," 09"," 11"
"2015 04 09 12",15,"2015"," 04"," 09"," 12"
"2015 04 09 13",10,"2015"," 04"," 09"," 13"
"2015 04 09 14",28,"2015"," 04"," 09"," 14"
"2015 04 09 15",3,"2015"," 04"," 09"," 15"
"2015 04 09 16",24,"2015"," 04"," 09"," 16"
"2015 04 09 17",6,"2015"," 04"," 09"," 17"
